Open;High;Low;Close;Adj Close;Volume
329.079987;329.190002;322.859985;323.309998;323.309998;4311500
322.000000;324.920013;321.089996;323.570007;323.570007;3713300
326.100006;329.980011;324.779999;329.809998;329.809998;4485800
326.779999;329.859985;325.529999;325.899994;325.899994;3806900
323.119995;336.359985;321.200012;335.829987;335.829987;5663100
336.470001;336.700012;330.299988;330.750000;330.750000;4703200
331.489990;342.700012;331.049988;339.260010;339.260010;7104500
342.000000;343.420013;334.609985;335.660004;335.660004;4709300
337.130005;338.500000;327.269989;329.049988;329.049988;4718300
331.799988;340.850006;331.510010;338.920013;338.920013;6290000
344.399994;345.380005;335.519989;338.690002;338.690002;7199400
338.679993;343.170013;336.600006;339.070007;339.070007;5158000
343.500000;343.559998;335.850006;338.619995;338.619995;5016000
341.000000;341.570007;337.380005;339.670013;339.670013;6066500
340.000000;341.000000;332.589996;338.109985;338.109985;14350300
332.549988;336.299988;323.600006;326.000000;326.000000;21730000
326.040009;349.880005;325.010010;349.600006;349.600006;18200300
348.459991;359.850006;345.880005;353.160004;353.160004;17939700
345.950012;351.899994;341.019989;342.880005;342.880005;7709500
345.880005;352.399994;342.779999;348.519989;348.519989;6821600
349.000000;349.399994;338.549988;343.160004;343.160004;7643500
341.100006;348.200012;339.250000;347.739990;347.739990;5328100
347.390015;347.390015;340.980011;345.089996;345.089996;5230000
347.239990;359.630005;346.279999;358.000000;358.000000;6670600
361.000000;369.570007;356.100006;369.010010;369.010010;7161500
375.130005;375.250000;362.299988;369.670013;369.670013;6437000
369.600006;371.549988;362.510010;366.950012;366.950012;3920400
365.040009;371.799988;363.570007;366.769989;366.769989;4385200
365.000000;374.799988;362.519989;371.070007;371.070007;5294100
373.750000;378.109985;369.720001;373.690002;373.690002;4772900
377.179993;380.619995;375.880005;380.010010;380.010010;4624800
376.959991;385.369995;376.510010;381.399994;381.399994;4485400
381.470001;385.149994;379.429993;380.399994;380.399994;3736300
379.299988;389.540009;379.190002;387.779999;387.779999;5173900
388.119995;392.950012;384.899994;386.190002;386.190002;4896400
386.559998;389.700012;376.679993;386.000000;386.000000;4079400
385.329987;387.320007;377.899994;380.070007;380.070007;3930100
364.760010;372.820007;361.000000;368.700012;368.700012;6936400
372.000000;375.649994;357.720001;360.089996;360.089996;6481200
366.309998;382.000000;365.000000;379.239990;379.239990;8934100
371.459991;391.559998;370.600006;371.709991;371.709991;10967700
364.209991;376.769989;356.799988;369.029999;369.029999;11168600
373.109985;381.359985;364.500000;381.049988;381.049988;6997900
381.029999;393.519989;367.399994;368.769989;368.769989;8364600
377.769989;384.010010;370.510010;383.790009;383.790009;5487300
381.000000;391.399994;368.640015;372.779999;372.779999;8747000
367.700012;371.309998;356.850006;368.970001;368.970001;8147200
343.859985;357.470001;341.720001;346.489990;346.489990;7405500
356.429993;364.540009;347.850006;364.130005;364.130005;7604400
358.920013;362.980011;344.790009;349.920013;349.920013;6036000
326.500000;335.720001;307.320007;315.250000;315.250000;12071600
330.510010;336.420013;307.390015;336.299988;336.299988;9458200
306.630005;334.350006;294.750000;298.839996;298.839996;10559900
306.190002;322.899994;290.250000;319.750000;319.750000;10013900
302.399994;331.579987;300.000000;315.470001;315.470001;12593600
324.329987;348.510010;316.820007;332.029999;332.029999;10616000
342.309998;350.489990;332.000000;332.829987;332.829987;10853800
347.890015;366.109985;340.880005;360.269989;360.269989;13449400
369.989990;372.929993;353.029999;357.320007;357.320007;11638700
361.019989;362.000000;339.170013;342.390015;342.390015;8767200
344.000000;363.839996;341.730011;362.989990;362.989990;7229600
359.089996;368.559998;353.000000;357.119995;357.119995;7948800
363.000000;377.799988;361.170013;370.959991;370.959991;8622000
367.929993;383.010010;366.440002;375.500000;375.500000;9366500
376.049988;380.230011;361.019989;364.079987;364.079987;6672500
364.079987;370.989990;360.059998;370.079987;370.079987;4592500
367.470001;370.899994;357.510010;361.760010;361.760010;4860800
365.220001;380.290009;361.709991;379.959991;379.959991;8183900
380.000000;381.329987;369.339996;372.279999;372.279999;7046400
374.010010;378.390015;368.309998;371.119995;371.119995;6908900
371.059998;372.100006;363.029999;370.720001;370.720001;7711300
371.309998;400.510010;367.700012;396.720001;396.720001;11692900
397.500000;417.820007;394.850006;413.549988;413.549988;11581000
413.000000;434.980011;412.250000;426.750000;426.750000;13561200
437.000000;449.519989;431.609985;439.170013;439.170013;16128700
431.000000;432.000000;414.700012;422.959991;422.959991;12616300
435.170013;444.489990;430.559998;437.489990;437.489990;12655800
444.769989;447.000000;425.600006;433.829987;433.829987;23177600
429.730011;433.000000;413.000000;421.420013;421.420013;21084800
419.260010;438.410004;419.260010;426.700012;426.700012;13952300
425.000000;427.170013;415.880005;424.989990;424.989990;8658900
425.000000;429.000000;420.839996;421.380005;421.380005;6277500
419.989990;421.000000;402.910004;403.829987;403.829987;10101200
399.529999;415.859985;393.600006;411.890015;411.890015;9693100
410.309998;424.440002;408.000000;419.850006;419.850006;7954000
415.100006;427.970001;411.730011;415.269989;415.269989;8299900
417.779999;428.540009;414.869995;428.149994;428.149994;7799100
427.559998;431.000000;421.559998;424.679993;424.679993;6286300
429.299988;439.769989;426.390015;434.260010;434.260010;6660700
436.890015;438.880005;430.660004;436.529999;436.529999;5641900
434.140015;442.000000;433.640015;435.549988;435.549988;5049300
436.329987;444.890015;435.559998;440.519989;440.519989;5486000
442.000000;444.170013;431.359985;431.820007;431.820007;4598200
435.690002;447.000000;427.269989;438.269989;438.269989;7014600
444.899994;452.380005;432.820007;441.950012;441.950012;9007500
440.700012;455.000000;437.510010;454.190002;454.190002;7244000
451.160004;456.359985;443.350006;452.579987;452.579987;7773500
453.399994;458.970001;450.470001;451.040009;451.040009;4810500
454.250000;455.809998;444.000000;447.670013;447.670013;5607300
448.559998;448.959991;430.250000;436.250000;436.250000;9117300
437.000000;439.089996;427.179993;429.320007;429.320007;5422300
427.769989;428.500000;413.140015;414.769989;414.769989;7881100
410.380005;420.019989;397.859985;419.890015;419.890015;10446300
417.239990;422.369995;411.500000;413.440002;413.440002;5655100
417.459991;420.299988;411.850006;419.730011;419.730011;5254900
418.829987;426.720001;415.980011;425.920013;425.920013;3743700
425.869995;427.589996;419.459991;427.309998;427.309998;3494800
426.950012;427.100006;418.049988;421.970001;421.970001;4316000
422.390015;428.709991;410.029999;414.329987;414.329987;5410500
407.290009;420.239990;404.250000;419.600006;419.600006;5099600
416.000000;420.799988;406.500000;419.489990;419.489990;5851500
421.649994;434.730011;420.309998;434.049988;434.049988;6797000
436.000000;439.690002;430.549988;434.480011;434.480011;4896900
428.200012;445.570007;424.160004;425.559998;425.559998;7462900
429.000000;434.059998;412.450012;418.070007;418.070007;6461100
421.399994;426.489990;415.420013;425.500000;425.500000;4467900
425.760010;437.959991;425.179993;436.130005;436.130005;5507900
441.820007;450.459991;439.220001;447.769989;447.769989;6529600
448.730011;452.760010;442.799988;449.869995;449.869995;4277600
449.119995;453.970001;445.600006;453.720001;453.720001;5934500
455.010010;468.589996;454.209991;468.040009;468.040009;6272100
466.500000;474.010010;464.500000;466.260010;466.260010;5948400
468.540009;472.359985;454.000000;457.850006;457.850006;4826200
458.859985;467.010010;454.000000;465.910004;465.910004;4134500
466.390015;468.029999;442.239990;443.399994;443.399994;6804700
445.230011;447.670013;432.140015;447.239990;447.239990;4844000
450.019989;457.589996;447.000000;455.040009;455.040009;4198500
454.000000;488.230011;454.000000;485.640015;485.640015;9705900
485.640015;492.279999;475.529999;476.890015;476.890015;6351500
480.769989;499.500000;479.799988;493.809998;493.809998;7839000
497.309998;504.820007;490.829987;493.160004;493.160004;5669900
498.579987;505.100006;493.809998;502.779999;502.779999;5691700
508.399994;510.000000;495.779999;507.760010;507.760010;5840500
519.729980;555.880005;511.279999;548.729980;548.729980;21605600
567.979980;575.369995;520.960022;525.500000;525.500000;18399000
517.080017;525.500000;490.489990;524.880005;524.880005;15083300
516.299988;529.000000;510.179993;523.260010;523.260010;10066700
526.479980;535.539978;504.359985;527.390015;527.390015;24499000
494.869995;503.589996;484.140015;492.989990;492.989990;24991400
489.140015;504.500000;484.200012;502.410004;502.410004;11940300
506.000000;506.220001;488.609985;490.100006;490.100006;9113700
492.190002;497.200012;487.200012;489.820007;489.820007;6954100
491.130005;491.899994;472.019989;477.579987;477.579987;7722000
468.769989;487.170013;467.540009;480.450012;480.450012;7746200
484.510010;496.920013;482.309998;495.649994;495.649994;7863100
496.019989;497.790009;487.760010;488.510010;488.510010;5986700
492.250000;494.920013;484.130005;484.480011;484.480011;6611800
480.709991;488.350006;477.510010;485.799988;485.799988;6608600
488.290009;494.799988;484.500000;488.880005;488.880005;5916300
490.859985;503.089996;490.230011;498.619995;498.619995;5873100
498.649994;510.440002;498.649994;509.640015;509.640015;5608000
508.679993;510.100006;501.200012;502.109985;502.109985;4308200
504.109985;510.820007;498.700012;509.079987;509.079987;3725900
505.450012;508.290009;486.679993;494.730011;494.730011;5910300
493.350006;497.459991;478.630005;483.380005;483.380005;4691200
479.750000;480.920013;466.549988;466.929993;466.929993;7329200
471.339996;482.489990;470.179993;475.470001;475.470001;5439200
478.399994;484.450012;476.450012;481.329987;481.329987;3008900
482.820007;488.329987;480.209991;482.679993;482.679993;2943500
484.190002;486.239990;479.100006;482.350006;482.350006;2423500
484.350006;495.299988;482.799988;491.869995;491.869995;3505500
493.929993;494.500000;483.500000;484.529999;484.529999;3156200
484.690002;498.940002;483.890015;497.899994;497.899994;5132500
496.459991;498.130005;490.000000;492.309998;492.309998;3921300
495.440002;501.000000;483.160004;488.809998;488.809998;4762200
488.190002;492.470001;485.089996;490.579987;490.579987;5727700
492.500000;549.039978;492.079987;547.530029;547.530029;20373700
537.780029;541.000000;521.250000;526.270020;526.270020;9062900
532.000000;539.000000;522.000000;523.890015;523.890015;4417500
521.159973;531.989990;517.580017;529.559998;529.559998;4941400
532.599976;557.390015;532.450012;556.549988;556.549988;9572700
553.780029;556.500000;537.369995;552.840027;552.840027;5886900
545.000000;554.000000;521.320007;525.750000;525.750000;9071100
520.179993;527.359985;485.980011;516.049988;516.049988;8270100
498.399994;522.000000;495.000000;507.019989;507.019989;5572700
519.210022;520.000000;492.570007;500.190002;500.190002;6848100
503.350006;506.290009;478.839996;480.670013;480.670013;6240200
486.489990;493.730011;476.809998;482.029999;482.029999;5035200
480.619995;488.989990;471.299988;476.260010;476.260010;7359100
484.000000;497.470001;481.630005;495.989990;495.989990;5337000
499.989990;504.660004;483.309998;483.859985;483.859985;4394900
475.160004;478.399994;463.269989;470.200012;470.200012;5379300
472.510010;479.399994;458.600006;469.959991;469.959991;6717700
467.690002;487.779999;466.320007;487.350006;487.350006;5457500
489.010010;491.820007;479.260010;491.170013;491.170013;3482300
491.040009;491.040009;469.000000;470.609985;470.609985;3726400
470.529999;477.000000;467.820007;473.079987;473.079987;3727200
474.390015;484.869995;468.029999;482.880005;482.880005;3769400
489.109985;492.000000;477.880005;490.649994;490.649994;4773500
489.500000;496.290009;486.529999;493.480011;493.480011;3541500
492.570007;504.630005;489.269989;500.029999;500.029999;4634100
506.029999;529.549988;503.600006;527.510010;527.510010;8153700
516.429993;526.369995;502.700012;503.059998;503.059998;6071200
506.799988;520.989990;501.700012;520.650024;520.650024;4088100
518.719971;521.820007;504.160004;505.869995;505.869995;4199000
518.000000;536.489990;515.820007;534.659973;534.659973;7988700
533.479980;535.000000;524.150024;531.789978;531.789978;5386500
537.830017;544.280029;535.000000;539.440002;539.440002;4781300
548.809998;551.809998;538.239990;539.809998;539.809998;5391100
540.559998;557.650024;537.200012;554.090027;554.090027;5602500
562.609985;572.489990;541.000000;541.450012;541.450012;9499000
545.520020;551.219971;535.099976;541.940002;541.940002;5113100
549.500000;554.330017;530.030029;530.789978;530.789978;6347400
537.070007;541.799988;525.380005;530.719971;530.719971;7567500
528.140015;533.780029;522.260010;525.419983;525.419983;10047200
501.029999;506.850006;488.250000;489.049988;489.049988;17405700
494.690002;495.140015;482.000000;485.230011;485.230011;6997900
488.109985;490.059998;481.350006;488.279999;488.279999;4927900
487.029999;496.820007;478.899994;488.239990;488.239990;6186100
490.010010;490.489990;482.929993;488.929993;488.929993;3627200
486.359985;494.000000;483.279999;486.239990;486.239990;5992700
488.500000;513.900024;479.339996;504.209991;504.209991;11120700
502.010010;505.880005;472.209991;475.739990;475.739990;7807900
478.869995;486.299988;475.000000;484.119995;484.119995;4408200
484.929993;495.309998;478.760010;487.220001;487.220001;3690200
495.359985;507.730011;493.980011;496.950012;496.950012;5137300
506.559998;518.729980;503.450012;513.760010;513.760010;5372800
515.000000;515.210022;502.510010;514.729980;514.729980;4236300
485.540009;495.850006;467.260010;470.500000;470.500000;10419700
470.950012;484.600006;463.410004;480.239990;480.239990;8306100
483.000000;491.679993;478.260010;490.760010;490.760010;5460500
491.000000;496.519989;480.429993;486.769989;486.769989;5063700
486.769989;488.940002;477.799988;482.839996;482.839996;3002700
480.000000;485.579987;477.299988;479.100006;479.100006;3953600
480.119995;487.510010;478.850006;480.630005;480.630005;3698100
481.950012;488.609985;477.720001;481.790009;481.790009;3629200
482.000000;487.799988;480.470001;484.670013;484.670013;2254700
485.220001;494.760010;481.570007;488.239990;488.239990;4253400
490.459991;491.149994;475.839996;476.619995;476.619995;5416600
478.839996;484.049988;475.890015;482.880005;482.880005;3550500
485.130005;486.899994;478.920013;485.000000;485.000000;3598600
486.579987;493.250000;481.850006;491.359985;491.359985;2805800
490.079987;492.549988;481.269989;490.700012;490.700012;3530900
492.339996;509.470001;491.980011;504.579987;504.579987;5052700
501.619995;506.799988;493.500000;503.380005;503.380005;3028400
502.989990;508.769989;496.040009;497.519989;497.519989;2826100
497.500000;504.500000;493.640015;498.309998;498.309998;3666200
500.010010;517.760010;497.769989;515.780029;515.780029;4289300
517.900024;521.489990;505.549988;512.659973;512.659973;4229000
510.529999;514.500000;491.290009;493.600006;493.600006;4178800
494.559998;503.769989;492.910004;501.089996;501.089996;3018200
495.000000;503.339996;494.850006;503.220001;503.220001;3210900
505.440002;524.159973;501.179993;522.419983;522.419983;5770400
518.500000;524.700012;513.559998;519.780029;519.780029;3394900
520.109985;527.380005;517.690002;524.830017;524.830017;3682400
529.000000;535.489990;526.440002;532.900024;532.900024;3193400
533.200012;536.369995;526.020020;534.450012;534.450012;4502700
530.049988;532.619995;521.150024;528.909973;528.909973;3894000
527.690002;530.400024;520.500000;527.330017;527.330017;1906600
524.760010;526.320007;514.200012;514.479980;514.479980;2393200
515.119995;519.349976;512.210022;513.969971;513.969971;1144000
516.429993;523.659973;507.130005;519.119995;519.119995;2891900
519.900024;536.549988;515.479980;530.869995;530.869995;4022400
530.130005;533.260010;523.690002;524.590027;524.590027;1876300
525.530029;545.500000;523.150024;540.729980;540.729980;5392300
539.000000;540.799988;515.090027;522.859985;522.859985;4444400
521.549988;526.780029;515.890015;520.799988;520.799988;3133900
511.970001;513.099976;499.500000;500.489990;500.489990;5346200
508.279999;516.440002;506.420013;508.890015;508.890015;3686400
511.309998;513.239990;504.510010;510.399994;510.399994;2973900
507.839996;510.730011;497.950012;499.100006;499.100006;3806200
500.000000;501.089996;485.670013;494.250000;494.250000;5990400
495.500000;512.349976;493.010010;507.790009;507.790009;5032100
507.350006;514.500000;499.579987;500.859985;500.859985;4177400
500.000000;506.320007;495.100006;497.980011;497.980011;5895800
501.000000;509.250000;493.540009;501.769989;501.769989;12315800
565.419983;593.289978;556.859985;586.340027;586.340027;32637500
582.450012;588.750000;570.400024;579.840027;579.840027;11802100
582.099976;583.989990;564.349976;565.169983;565.169983;7550800
567.000000;569.750000;548.650024;556.780029;556.780029;7207300
554.729980;567.989990;554.059998;561.929993;561.929993;5023800
550.710022;556.419983;515.729980;523.280029;523.280029;8670300
535.880005;553.150024;530.739990;538.599976;538.599976;5969000
538.000000;541.000000;530.179993;532.390015;532.390015;4325300
536.789978;545.059998;531.729980;539.039978;539.039978;3547500
542.010010;555.479980;538.929993;548.159973;548.159973;3767600
550.169983;550.479980;538.239990;539.450012;539.450012;3172300
539.809998;559.479980;537.510010;552.159973;552.159973;5164500
552.260010;554.440002;545.479980;550.789978;550.789978;2376200
555.000000;555.000000;543.700012;547.919983;547.919983;2791700
546.000000;566.000000;543.000000;559.070007;559.070007;3703500
562.500000;566.650024;553.460022;563.590027;563.590027;3991300
564.440002;565.929993;554.219971;557.590027;557.590027;2730600
556.940002;561.250000;550.849976;556.520020;556.520020;2197100
557.289978;563.630005;552.729980;557.280029;557.280029;2624100
550.989990;555.250000;543.030029;551.340027;551.340027;2069600
549.000000;550.000000;538.229980;548.219971;548.219971;2456200
548.000000;548.989990;538.809998;540.219971;540.219971;2841500
534.989990;541.789978;530.789978;533.780029;533.780029;3078600
525.000000;548.539978;518.280029;546.150024;546.150024;4136500
539.799988;556.849976;539.070007;553.409973;553.409973;3245000
550.270020;556.479980;535.750000;546.700012;546.700012;4252900
546.510010;553.090027;538.000000;538.849976;538.849976;3755600
545.570007;552.140015;542.000000;550.640015;550.640015;3041400
553.340027;556.989990;546.020020;547.820007;547.820007;3042200
545.929993;548.010010;517.809998;520.700012;520.700012;5362400
521.500000;531.500000;507.679993;511.290009;511.290009;5034800
511.980011;517.760010;498.790009;516.390015;516.390015;5070000
514.460022;518.840027;492.850006;493.329987;493.329987;3981800
507.309998;513.109985;503.820007;506.440002;506.440002;3470000
513.500000;518.969971;504.250000;504.540009;504.540009;3771500
512.200012;530.239990;510.709991;523.059998;523.059998;4714500
512.500000;526.510010;506.589996;518.020020;518.020020;3981700
516.320007;520.729980;508.029999;520.250000;520.250000;3484300
524.469971;533.419983;523.210022;524.030029;524.030029;3238900
522.000000;528.369995;514.299988;524.440002;524.440002;2817400
516.400024;517.900024;503.850006;504.790009;504.790009;4094500
504.959991;513.190002;501.630005;512.179993;512.179993;4386400
509.130005;529.309998;509.130005;523.109985;523.109985;3360600
529.869995;543.119995;529.400024;535.090027;535.090027;5583500
533.780029;534.419983;520.000000;520.809998;520.809998;4102200
516.989990;518.530029;497.000000;502.859985;502.859985;4926800
502.820007;508.720001;496.679993;508.049988;508.049988;3467800
505.660004;518.000000;504.399994;513.950012;513.950012;3330000
510.510010;514.409973;506.910004;513.390015;513.390015;2418100
515.669983;528.130005;515.440002;521.659973;521.659973;3503100
529.929993;540.500000;527.030029;539.419983;539.419983;3938600
540.010010;542.849976;529.229980;540.669983;540.669983;3355900
544.809998;554.169983;543.299988;544.530029;544.530029;3474200
543.500000;549.640015;541.450012;546.989990;546.989990;2151300
551.130005;556.900024;547.570007;554.580017;554.580017;4309800
552.690002;556.900024;547.109985;555.309998;555.309998;2894000
551.049988;557.979980;549.580017;552.780029;552.780029;2944100
557.000000;559.750000;550.299988;553.729980;553.729980;2720300
554.869995;554.869995;538.530029;540.020020;540.020020;3740300
544.169983;553.489990;542.659973;549.219971;549.219971;3139100
550.539978;551.979980;539.510010;546.539978;546.539978;3209100
546.900024;556.440002;545.530029;554.440002;554.440002;4288700
554.419983;563.559998;546.299988;549.570007;549.570007;11257600
508.000000;515.460022;503.600006;508.899994;508.899994;22897400
513.820007;513.960022;500.549988;508.779999;508.779999;9061100
509.010010;509.700012;500.700012;505.549988;505.549988;7307700
506.760010;510.480011;503.000000;510.299988;510.299988;4388800
512.619995;512.989990;504.579987;505.549988;505.549988;3761300
505.200012;508.399994;503.339996;506.519989;506.519989;3193000
507.600006;509.290009;499.000000;509.000000;509.000000;5127800
505.000000;514.549988;505.000000;513.469971;513.469971;4413200
512.650024;518.950012;505.200012;509.109985;509.109985;4091900
510.779999;511.630005;496.790009;503.179993;503.179993;4349500
504.989990;507.779999;494.630005;496.079987;496.079987;3129400
495.989990;499.549988;491.369995;499.549988;499.549988;3783700
504.619995;508.549988;501.119995;503.839996;503.839996;3132800
502.000000;503.149994;486.109985;486.690002;486.690002;5131600
479.750000;497.989990;478.630005;495.079987;495.079987;4401000
486.829987;493.540009;482.700012;484.980011;484.980011;4121500
489.130005;490.779999;482.709991;486.660004;486.660004;2712500
487.859985;494.850006;486.589996;493.369995;493.369995;2882500
485.589996;492.709991;482.809998;488.940002;488.940002;2705200
488.399994;493.480011;486.190002;486.279999;486.279999;2350500
481.630005;488.570007;478.540009;487.700012;487.700012;3349900
489.549988;502.700012;488.980011;501.670013;501.670013;3721200
503.119995;505.399994;497.260010;497.890015;497.890015;3322900
501.049988;504.250000;499.510010;502.899994;502.899994;2412600
506.000000;506.369995;499.220001;501.339996;501.339996;2699500
502.339996;504.140015;500.500000;502.359985;502.359985;2465300
501.799988;505.100006;498.540009;503.859985;503.859985;3253800
504.399994;511.760010;502.529999;502.809998;502.809998;2910300
504.010010;505.410004;497.739990;499.079987;499.079987;2482600
499.820007;503.220001;495.820007;499.239990;499.239990;2269000
495.190002;496.660004;487.250000;489.429993;489.429993;3887400
492.000000;501.859985;490.950012;494.739990;494.739990;3160500
492.920013;496.700012;490.549988;494.660004;494.660004;2791900
497.000000;498.820007;489.369995;492.390015;492.390015;2374000
494.500000;496.089996;484.649994;485.809998;485.809998;3055000
487.170013;490.209991;482.140015;487.269989;487.269989;4382900
490.000000;491.410004;487.779999;488.769989;488.769989;3124000
489.679993;503.500000;486.910004;499.890015;499.890015;4400200
501.230011;501.230011;490.399994;491.899994;491.899994;3104100
495.000000;496.459991;486.279999;492.410004;492.410004;3533200
490.250000;501.799988;490.149994;498.339996;498.339996;3198300
496.399994;504.489990;495.239990;500.769989;500.769989;5197600
501.640015;502.049988;492.279999;497.000000;497.000000;5277300
498.540009;513.549988;495.799988;508.820007;508.820007;5809300
508.480011;516.630005;508.200012;512.739990;512.739990;3944800
517.960022;520.960022;514.400024;518.059998;518.059998;3361200
528.840027;533.059998;525.000000;527.070007;527.070007;5299100
528.119995;533.940002;524.559998;533.030029;533.030029;2820200
533.549988;536.130005;528.570007;533.500000;533.500000;2314600
534.059998;534.380005;526.820007;528.210022;528.210022;2773400
525.719971;537.039978;525.719971;533.539978;533.539978;2805400
535.500000;538.539978;529.390015;533.979980;533.979980;1975500
533.000000;542.859985;533.000000;541.640015;541.640015;2775100
544.239990;544.640015;531.659973;535.960022;535.960022;2722500
530.929993;535.500000;529.090027;530.760010;530.760010;3269000
531.000000;538.260010;528.580017;535.979980;535.979980;2777200
540.299988;540.650024;532.919983;537.309998;537.309998;1780700
535.760010;545.330017;535.760010;540.679993;540.679993;2751600
541.010010;554.099976;541.010010;547.950012;547.950012;4659500
553.969971;557.539978;538.200012;542.950012;542.950012;5713900
541.809998;544.059998;527.049988;530.309998;530.309998;3442100
526.049988;534.909973;522.239990;532.280029;532.280029;3885800
526.070007;536.640015;520.299988;531.049988;531.049988;6930400
526.130005;530.989990;505.609985;513.630005;513.630005;11906800
510.209991;513.679993;507.000000;511.769989;511.769989;4328100
512.159973;517.409973;504.660004;515.409973;515.409973;3820500
514.380005;521.130005;509.010010;516.489990;516.489990;2254500
518.080017;521.950012;512.049988;518.909973;518.909973;2759000
521.820007;524.469971;516.979980;519.299988;519.299988;2390500
519.960022;520.780029;513.789978;514.250000;514.250000;1736000
512.690002;519.789978;510.959991;517.570007;517.570007;2534900
519.000000;519.849976;510.510010;515.150024;515.150024;2096600
514.390015;515.630005;505.369995;510.820007;510.820007;2579400
513.000000;517.979980;510.369995;517.349976;517.349976;2039400
517.130005;525.409973;514.020020;524.890015;524.890015;2556700
524.000000;526.840027;519.390015;520.549988;520.549988;1919400
521.150024;522.669983;517.989990;519.969971;519.969971;1367800
520.000000;520.789978;512.969971;515.840027;515.840027;1960500
517.000000;519.570007;509.769989;512.400024;512.400024;1673900
511.859985;513.000000;507.200012;510.720001;510.720001;1685700
512.640015;521.440002;511.510010;515.919983;515.919983;2176300
515.239990;523.380005;512.299988;517.919983;517.919983;2032800
515.469971;520.789978;514.200012;518.909973;518.909973;2309800
520.000000;526.380005;518.650024;521.869995;521.869995;2582000
522.739990;548.390015;521.869995;543.710022;543.710022;7497300
545.090027;551.390015;539.099976;546.880005;546.880005;3774300
545.979980;555.549988;543.739990;553.330017;553.330017;2602000
551.479980;555.309998;549.270020;553.409973;553.409973;2109500
550.159973;552.840027;545.450012;547.580017;547.580017;2065600
546.159973;552.599976;545.900024;550.119995;550.119995;1595500
551.599976;564.169983;549.250000;558.919983;558.919983;3251100
557.250000;567.159973;556.450012;566.179993;566.179993;2434800
566.119995;569.479980;561.609985;569.190002;569.190002;2431900
569.000000;591.000000;569.000000;582.070007;582.070007;5626200
583.679993;598.760010;583.679993;588.549988;588.549988;6179900
585.799988;591.880005;583.140015;590.530029;590.530029;2681200
594.690002;613.849976;593.989990;606.710022;606.710022;5821400
603.840027;615.599976;595.710022;606.049988;606.049988;5424500
606.469971;609.440002;596.549988;597.539978;597.539978;2954200
598.159973;609.450012;593.669983;598.719971;598.719971;3948000
598.570007;598.570007;582.780029;589.289978;589.289978;3062900
584.890015;587.280029;575.559998;577.760010;577.760010;3457000
578.169983;584.619995;575.369995;582.869995;582.869995;2755600
584.299988;587.479980;577.719971;586.500000;586.500000;1832000
587.849976;590.280029;580.849976;589.349976;589.349976;4145100
586.789978;591.530029;568.080017;575.429993;575.429993;3732200
578.309998;581.880005;569.369995;573.140015;573.140015;2250900
579.690002;595.650024;579.690002;590.650024;590.650024;4021800
590.789978;599.320007;589.130005;593.260010;593.260010;2526200
592.500000;592.979980;583.640015;592.390015;592.390015;2126200
587.950012;593.580017;576.929993;592.640015;592.640015;2504700
589.000000;599.539978;580.159973;583.849976;583.849976;4431100
589.010010;609.880005;588.010010;599.059998;599.059998;6221000
608.049988;619.000000;608.049988;610.340027;610.340027;6612600
604.239990;614.989990;597.510010;613.150024;613.150024;4090800
613.390015;626.130005;594.679993;603.349976;603.349976;4995900
606.940002;640.390015;606.890015;634.809998;634.809998;9534300
628.179993;639.869995;626.359985;639.099976;639.099976;4580400
642.229980;646.840027;630.450012;631.849976;631.849976;3556900
634.169983;643.799988;630.859985;632.659973;632.659973;3271100
633.200012;639.419983;626.780029;627.039978;627.039978;2862500
633.020020;637.659973;621.989990;624.940002;624.940002;3227300
632.179993;632.179993;622.099976;629.760010;629.760010;2420300
632.229980;636.880005;626.789978;633.799988;633.799988;2671700
638.000000;639.419983;625.159973;628.289978;628.289978;4114400
632.099976;638.409973;620.590027;637.969971;637.969971;4669100
636.969971;641.000000;632.299988;639.000000;639.000000;7633100
625.570007;637.400024;617.150024;625.140015;625.140015;10622000
628.890015;654.010010;628.650024;653.159973;653.159973;8437100
651.809998;665.460022;651.809998;664.780029;664.780029;6186000
663.739990;675.880005;657.070007;671.659973;671.659973;3833500
673.760010;676.489990;662.770020;668.520020;668.520020;2904800
669.000000;671.409973;661.849976;662.919983;662.919983;2276900
670.950012;676.799988;668.030029;674.049988;674.049988;2859400
673.059998;690.969971;671.239990;690.309998;690.309998;3817500
689.059998;689.969971;676.539978;681.169983;681.169983;3110900
683.109985;687.679993;673.820007;677.719971;677.719971;3888600
677.270020;689.390015;677.270020;688.289978;688.289978;2334900
685.890015;685.940002;665.500000;668.400024;668.400024;4865000
663.969971;665.640015;645.010010;645.719971;645.719971;5277400
650.289978;656.000000;643.789978;651.450012;651.450012;2887500
653.700012;660.500000;650.520020;655.989990;655.989990;2415600
653.010010;660.330017;642.109985;646.909973;646.909973;2405800
650.239990;665.820007;649.710022;657.580017;657.580017;2868300
660.010010;683.340027;653.820007;682.609985;682.609985;4192700
681.239990;685.260010;671.489990;679.330017;679.330017;2872200
678.270020;688.359985;676.900024;687.400024;687.400024;2077400
690.000000;700.989990;686.090027;691.690002;691.690002;2732800
691.609985;691.739990;679.739990;682.020020;682.020020;2012900
692.349976;694.159973;675.000000;678.799988;678.799988;2613700
676.020020;679.479980;656.469971;659.200012;659.200012;2764400
658.179993;666.429993;646.049988;654.059998;654.059998;2320200
658.010010;661.440002;651.099976;658.289978;658.289978;1867300
